title,poster_url,trailer_url
Левша,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/4/0/8171043/54c50e69963dba6f5fdcdf4597e0a9ef.jpg,https://www.kinoafisha.info/trailers/4160898de8e05f4679215cbd84091e14/
Фрида,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/5/2/5255/d354566173a8e07e976eb7d5eee0def3.jpg,
Химера,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/2/7/8366720/924687723802.jpg,https://www.kinoafisha.info/trailers/968274cf84da45a3b4fcebfba0924631/
Барби,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/2/0/8324026/464018943954.jpg,https://www.kinoafisha.info/trailers/db1181b11e1f536246d60dc4d197dadf/
И грянул шторм,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/0/0/8176003/49b866310267145698a42c0a21ef8328.jpg,https://www.kinoafisha.info/trailers/6257a69243e08f4d4c6ebac61f28f339/
Зачарованная,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/1/8/1102811/e053a206ede6fab3e57b03514748e2c6.jpg,https://www.kinoafisha.info/trailers/8bb2f96c83af7ecac9c0c23a6748f9dc/
Человек-муравей и Оса: Квантомания,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/4/6/8364644/144520486606.jpg,https://www.kinoafisha.info/trailers/47f366022cb26c4f0f6c0bc2d01db2e0/
Город тайн,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/2/4/8364423/2b5abe05d2e884d40a89339a52b8a6b3.jpg,https://www.kinoafisha.info/trailers/d214e4f660302dab2b3584dd152120e7/
Максин XXX,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/0/8/8367804/744619171003.jpg,https://www.kinoafisha.info/trailers/4db61605b74e6bebbecd2aec759cda4f/
Неуправляемый,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/9/2/7740295/2f6ab63f0a17997a92e7d7f58366a473.jpg,https://www.kinoafisha.info/trailers/46d3e22ade7c531263e7b431c2db3f0e/
Рэмбо IV,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/7/3/1966372/0705c960281cfe9be97b7b9816f136ba.jpg,https://www.kinoafisha.info/trailers/141f000650c38bb007e496cfdad80169/
Хорошие парни попадают в рай,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/5/9/8374956/264068874023.jpg,
Кот в сапогах,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/3/2/8093232/b2415bc67256cf3bbd15934551dc887a.jpg,https://www.kinoafisha.info/trailers/6fb8ef5922d83f227e35e6afcc3cf892/
Плохие парни,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/3/4/5056430/45129414ce61a406d3213bd029fe7b7e.jpg,
Человек-паук: Враг в отражении,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/1/3/871318/949bf3d03c971d6474b8c3c72c7985c8.jpeg,https://www.kinoafisha.info/trailers/382034de9ff8d88344f9c296e10806e4/
Боевой конь,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/8/9/8099988/e603f2a8ea6748e6abb4bc30e0c6c236.jpg,https://www.kinoafisha.info/trailers/56a1f30477de431e299081ba5db37cce/
Стартрек: Возмездие,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/4/2/8118241/c9f196eeeb9698e97b254177669aa901.jpg,https://www.kinoafisha.info/trailers/24b8a3a4a9cc760bfc7ba71f4eeb82e3/
Плохие парни навсегда,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/4/6/8319640/467000128355904995b13beb4049d3a0.jpeg,https://www.kinoafisha.info/trailers/fb851255f99e28b6ec081f0276e37910/
Адмиралъ,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/9/9/4219990/be9267229b24744957c3c474b48e88e4.jpg,https://www.kinoafisha.info/trailers/d51f28c3e02f9b23e03d582b9b039f48/
Т2: Трейнспоттинг,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/9/8/8324896/69980132eedd63f9f5857317f1962886.jpeg,https://www.kinoafisha.info/trailers/413a49183f377f9494bdd0f813efd140/
Бамблби,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/0/3/8324309/dd1029172a137b68fb5d88d97d73a176.jpeg,https://www.kinoafisha.info/trailers/d707ec9f14a83cd12cf4f9926a3123bc/
Крик 6,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/7/5/8366572/375080672848.jpg,https://www.kinoafisha.info/trailers/e9f7c4855d9f91f19fc18d47e0f51492/
Неизвестный,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/3/2/8103233/e7540570b765dd5b8c8a509b02102355.jpg,https://www.kinoafisha.info/trailers/e3a8a229680f7eb0720a88cb93fb05ee/
"Операция ""Валькирия""",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/4/1/3643144/24ad838b767fd46dec7575bbd18193ab.jpg,https://www.kinoafisha.info/trailers/d40d0f4a3a3789cc48de9edeaaf6ae40/
Дьявол носит Prada,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/6/5/776568/82849d58601a23e9272f1df110038f9a.jpg,
Анчартед: на картах не значится,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/4/9/8175949/ee89ae7cb1cc102e2067c96f5067fcf4.jpg,https://www.kinoafisha.info/trailers/b069bddc107b11a18c8ed9297b46363b/
Черный Адам,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/2/7/8356726/498294951098.jpg,https://www.kinoafisha.info/trailers/00ae2d6b31048ebe476afcdb8065bf6e/
Охота на воров,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/8/8/8353881/2893322db158ce715834d5fa59d75f5b.jpeg,https://www.kinoafisha.info/trailers/cab239be078a7fc455311ecc9897a592/
99 франков,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/1/5/3642511/a157d683b7cf3da55c44159096e0c3c7.jpg,https://www.kinoafisha.info/trailers/80b03350227881e0a06418463aacc429/
Монстро,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/8/9/3338982/25810bb2663e2aa746dd1fc71281247c.jpg,https://www.kinoafisha.info/trailers/8334bd8c4a7606505ca2cd0b2adbebf1/
Армагеддон,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/5/9/3658951/92354da520702d2dbd2fa5e78cf99220.jpeg,
Совокупность лжи,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/3/7/4588736/df1036795d45556cbcde0d98ba335e6e.jpg,https://www.kinoafisha.info/trailers/0f453df9f402c33743acfc54a8020480/
Тайное окно,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/4/5/5545/19ffc4ede364491ff2b4b7bb0ee3b319.jpg,
Линкольн для адвоката,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/5/5/8097551/4889e75b4e58274a89acf70ce579bb01.jpg,https://www.kinoafisha.info/trailers/e6f9c5c43469a799ee73ddf945bda327/
Довод,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/5/9/8355954/c4e7c379f1056ff88b13b14fd8b8331f.jpeg,https://www.kinoafisha.info/trailers/9697855d4cf6199d538cba7742166e59/
Иуда и чёрный мессия,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/1/2/8363218/740209611612352607.jpg,
Голая правда,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/5/6/7457656/ece89411623bd44aa5555463b54d342a.jpg,https://www.kinoafisha.info/trailers/382b3de70c0de5487206c7a7b5c84bb8/
Выпускной,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/0/6/8325609/f5d66eca040cf4dbcf78690a5ab2a12d.jpg,
Тачки 3,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/0/1/8320109/d67e9d8185f1c1970d10f067313ff9b5.jpeg,https://www.kinoafisha.info/trailers/952060521e40885461beb1e6ad22a841/
Динозавр,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/6/5/209567/faf374e9a8f360612ad44e2d73d88893.jpg,
Как украсть миллион,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/0/2/5194200/38d6e7fd590c7955ac418fac95a98a50.jpg,
Впритык,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/2/9/7844927/4294b166c53e667a14f14ad66efb2d8c.jpg,https://www.kinoafisha.info/trailers/f729ab0dbb7e983830573a32891e12bd/
Разомкнутые объятия,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/0/7/7667705/b7ffe30d346fb4343ca2f08eb5f20939.jpg,https://www.kinoafisha.info/trailers/b4c65d447db8d49e29f7fff63b62a1c3/
"На солнце, вдоль рядов кукурузы",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/3/2/8367232/706363539174.jpg,https://www.kinoafisha.info/trailers/0b792c821e6bb1618e494c966dafd70f/
Кристофер Робин,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/6/5/8330565/1dff7aeb0c2d0cf0898f86837a83fdf6.jpeg,https://www.kinoafisha.info/trailers/c05fa45dfc182926d8f3dd878a76cc60/
Патхан: Схватка со смертью,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/2/7/8368725/756659394212.jpg,https://www.kinoafisha.info/trailers/2a0e4e02df24d79752d63c51820163dd/
Аквамен и потерянное царство,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/8/8/8355886/226304259621.jpg,https://www.kinoafisha.info/trailers/d11ce5bdb09a6c0e866f8b86a3f3b58a/
О чем говорят незнакомцы,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/1/5/8371512/821017482478.jpg,https://www.kinoafisha.info/trailers/5a854eaad9d2b070cc8fdea86ebf905f/
Миссия: Невыполнима 3,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/7/2/556276/60f4ddabc13f6158bfebb8ec424ce8d4.jpg,
Зеркало,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/6/4/984466/96e246c96f54949f0fd2ae26e01e0d4c.jpeg,
Сделано в Америке,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/6/9/8175960/1b8708e948cf3b95d6954de8255d4301.jpeg,https://www.kinoafisha.info/trailers/0608d4ca367c65675a9b3ed8007b07af/
Фонтан,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/6/4/944467/b4826f292f4549281a3be3542eb2a97b.jpg,
Мачо и ботан,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/0/6/8127602/c72b19a2aaeff535ad1c8d9bbcddfc87.jpg,https://www.kinoafisha.info/trailers/6391c1314b35d7b5237892e2d7926ff6/
Он и Она,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/1/5/8329518/af96cc3d1f7dc99df8669b4a071ab688.jpeg,https://www.kinoafisha.info/trailers/9c35887a745c9b17344ccbf198725db8/
Дитя человеческое,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/6/9/911967/962748679ac07ce2c373f9860e16b46d.jpg,
Обитель зла,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/6/5/5388561/9b09765ec257dad74394b907f2be450e.jpg,
Форма воды,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/5/4/8327453/859d300fd94e0ab7f450842de2107227.jpeg,https://www.kinoafisha.info/trailers/23383f71e25fcff37430449034f0cc47/
Коммандос,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/0/5/4076503/01ba5b7b273b7caa1a92de576caaabc6.jpg,
Крид 3,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/8/9/8367981/822617734092.jpg,https://www.kinoafisha.info/trailers/1cbf66f776a7c92dc2a6d66ea21c7fb8/
Красный сад,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/5/9/8328954/6525ad7c96a49664c07baf4055af1688.jpeg,
Здоровый человек,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/4/9/8367946/279028092791.jpg,https://www.kinoafisha.info/trailers/068bdbceb43678313af8bcde0063cfbf/
Авиатор,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/9/8/139895/03b90279a371bbca313a4028eafc9c52.jpg,https://www.kinoafisha.info/trailers/32752870653dc2df61cb75b97a47e63d/
"Облачно, возможны осадки в виде фрикаделек",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/5/9/7578951/faa483e728046c3e187ea51560e84a42.jpg,https://www.kinoafisha.info/trailers/17b8949f6929ec55ff9c436842277c47/
Черный телефон,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/7/4/8365473/ef7fd28d99c1b367d4acde74668b524b.jpg,https://www.kinoafisha.info/trailers/2c998e16538e71b124602113367cf6bc/
Клаустрофобы,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/1/3/8355319/f40e20d4b0ef7ab9e7abff1149a1dfbb.jpeg,https://www.kinoafisha.info/trailers/2b8376a77b6a71b73283b457e59bddcc/
Полет навигатора,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/7/2/921277/f97110a5613d209488ef6656f08bd2bd.jpg,
Жена смотрителя зоопарка,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/5/0/8320055/d4b6aa570dd2e85817e97cf6e70c03f2.jpeg,https://www.kinoafisha.info/trailers/5553984930af97885616bf396a61638f/
Судья Дредд,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/8/3/8143383/8b62c552360718708a0e3fb1fb1f97e6.jpg,https://www.kinoafisha.info/trailers/fdfeb12270de7561aa54c4eb480ec94e/
Пандорум,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/3/9/7268931/96763c6aa6d08d655f88ed563dc408aa.jpg,https://www.kinoafisha.info/trailers/661d1f1dbf3e2e47b29c67b118c2710f/
Дикий Маугли,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/0/6/8319601/001bb14ef150a56384276ec8b75dc351.jpg,
Землетрясение,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/3/8/8320838/878c147c353de33a1e457abf768ac97e.jpeg,https://www.kinoafisha.info/trailers/e93f2699df316b1897d945ee42f2bff2/
Чемпион мира,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/9/9/8356995/9f3c89b83f0fdaa8466ef603139c67ad.jpg,https://www.kinoafisha.info/trailers/deac45be74b60f8d63004d656e7c80ff/
Великий уравнитель 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/1/5/8178515/60156c5fff8639e36ee9ba18548946ce.jpeg,https://www.kinoafisha.info/trailers/037f8062c0c9cdbc071ea31308efcfa3/
Быстрый и мертвый,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/3/7/5166733/ec3d1e0590378cf63aa10312f4467805.jpg,
Сын,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/2/5/8365521/554657759255.jpg,https://www.kinoafisha.info/trailers/c6fa496dc5bf3011dd9dbae7de9436c3/
А зори здесь тихие...,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/6/4/8168461/70d96bda34e28f4f6bb89c3a29061ca9.jpg,https://www.kinoafisha.info/trailers/c94563f08d68563e3c680f09bbcefbc8/
Операция «Фортуна»: Искусство побеждать,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/3/0/8361037/410762098117.jpg,https://www.kinoafisha.info/trailers/6004f437a5622c2c1a3faeaca62064f7/
Плохие парни 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/2/4/5423/111fdd0104bd144c77ec818915c04aec.jpeg,
Простая просьба,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/1/3/8354314/787da525ce71ed4a55aa8376da05904b.jpeg,https://www.kinoafisha.info/trailers/3ee5d9df679b09e30f30a803ce526bd1/
Лолита,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/0/7/7756703/f325f7b665e4d15c00647ff4cb22cc62.jpg,https://www.kinoafisha.info/trailers/ab7d43c6c813ca99b6af25fdb1e91402/
Грех,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/2/1/8330122/70d41a2fe71946e971447569532b124a.jpeg,https://www.kinoafisha.info/trailers/1246467ca97c6307b6827f8af57b1ac5/
Через вселенную,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/7/3/3531378/cf91f920a694b34988b6f2f1b7dcef5f.jpg,https://www.kinoafisha.info/trailers/0c3891c28c1e303c28bfd1b86064c122/
Звонок,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/8/9/7678983/413073866743.jpg,
Однажды в Ирландии,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/1/4/8092412/47de6214b59048b9595d2faa97751006.jpg,https://www.kinoafisha.info/trailers/2c5413406c17ef15deded1cb109bf795/
Мечтатели,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/1/5/5518/363987013047.jpg,
Парни со стволами,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/6/2/8176265/135a468edb2642381ef0c40e18e06e56.jpeg,https://www.kinoafisha.info/trailers/70b9ef0ed881364cb0684732e692b777/
Миньоны: Грювитация,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/1/1/8329114/62dac697b11bcf692bf360d08389e487.jpg,https://www.kinoafisha.info/trailers/c1d0eca9e52028b13df876a2a45ecac8/
Дорога перемен,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/7/3/4999372/38e4027203366a5a5d9624a78ad4f4f0.jpg,https://www.kinoafisha.info/trailers/a9aaf77fc617bb1e1b0a8e82d30f6a67/
Губка Боб Квадратные Штаны,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/6/0/185060/1c7ed4118003ad6941f49f70fc43ae64.jpg,
Транс,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/5/8/8145858/78f838eee2cac697a160f2783f706bbf.jpg,https://www.kinoafisha.info/trailers/0df9d67886edd0e7620ade5741173f31/
Вышка,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/2/2/8367222/377575566661.jpg,https://www.kinoafisha.info/trailers/1d9bfc059d426cc86307cde39f7c83b8/
Лёд 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/7/5/8355575/2dadd9a3e840d2b13637a2c7358e7714.jpeg,https://www.kinoafisha.info/trailers/a9e6906088481947f564abdef20020c0/
Взрыв из прошлого,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/1/0/7673018/74aed1b4cb2871a5c18cf86fa02d8258.jpg,
Шесть демонов Эмили Роуз,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/2/3/422324/bb270918c4ae32a178b338cbc7754b1a.jpeg,
Великолепная семерка,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/5/8/8175853/c4ce31d118bd5b0b03b8cf7bd08a4702.jpeg,https://www.kinoafisha.info/trailers/26922a7b710b1e9e9e844d89a4c84adf/
Королевство,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/1/3/1146319/5f079699d37102fcbb1f71c824770b6a.jpg,
Форсаж 8,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/7/9/8175978/13d5fc1bb29352890bec97f293c99a96.jpeg,https://www.kinoafisha.info/trailers/9d8c153ce9d1f326b4cce6d7ce59adb1/
Двадцать одно,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/4/2/3733240/cc67a22fa3cb2b8e84455dc84d3219f9.jpg,https://www.kinoafisha.info/trailers/f6b3a5a1d4a74ffdd587a4338252ec28/
Заклятие 3: По воле дьявола,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/8/7/8356789/4d0ef77e3d1479a2412c69a68c3e42c7.jpg,https://www.kinoafisha.info/trailers/94bfb866bea234052ecd2d99a6764062/
Чарли и шоколадная фабрика,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/8/2/251287/58c361f0a51faf337dc78b0b79d675fa.jpg,
Убийца,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/0/5/8365506/333467066345.jpg,https://www.kinoafisha.info/trailers/74f0a6e1e80f2e3d637c44dabfe5649d/
Конг: Остров черепа,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/8/5/8171583/140c0a61d0b7e7b710e099c3f835410e.jpeg,https://www.kinoafisha.info/trailers/dd738ecd29e24db340cd784fc11cba52/
Чрезвычайная ситуация,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/2/8/8367826/809255933035.jpg,https://www.kinoafisha.info/trailers/bc038f5b962b5ab56697ca62ea76e630/
Экзамен,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/5/1/7907152/0323148b11288a31a59d6b7235fa7ec5.jpg,https://www.kinoafisha.info/trailers/d5e0beb7f9b55b99a834fcc0a3f54017/
Неудержимые,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/7/5/7673575/c259d67003d582919f250dc6520edaf3.jpg,https://www.kinoafisha.info/trailers/c28152a335c1a805f76a49502aa78682/
Мэри и ведьмин цветок,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/2/8/8353826/932271983d7118a91b05bd1cd9268ecd.jpeg,https://www.kinoafisha.info/trailers/6381d9d3bc178623a703a72339b6bbdd/
Жмурки,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/5/0/263059/3b5e469dbf07186487df7c182e39fa48.jpg,https://www.kinoafisha.info/trailers/772ea5b59f9b4e47ced8598dd49a59f9/
Робин Гуд,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/5/4/7620456/163e8f8d66f3d2d975f4f32bfce2a505.jpg,https://www.kinoafisha.info/trailers/5910dce18ca655b48411c846ff19a0c6/
Экипаж,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/3/1/8165130/9b9112fc81e928643802fce8d56437d6.jpg,https://www.kinoafisha.info/trailers/d9f946fbeeb1dec37ade5d6649477f6a/
Тайная жизнь домашних животных 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/2/8/8328824/61089621df366e05fc04f8deb1af63d3.jpeg,https://www.kinoafisha.info/trailers/66703a0a944821fb6147f87cd353666e/
Аисты,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/5/9/8175956/044800fece549ba6d5be18fe2747deef.jpeg,https://www.kinoafisha.info/trailers/9ce14b91fa5aca609dab9fdb6051860d/
Дом у дороги,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/3/0/8369032/155475969518.jpg,https://www.kinoafisha.info/trailers/b459c890027a63658ddc477d2aeed94c/
Мир Юрского периода,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/0/3/8144308/d151080d767604211570e8e02a5e8e76.jpg,https://www.kinoafisha.info/trailers/e995412d0d22d95d35a1c919a6533593/
Сайлент Хилл,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/0/8/669802/228822771e005bc3a4c66d98a8da6b43.jpg,https://www.kinoafisha.info/trailers/ee13bbd30c9cc1d82b4410983cde3b6d/
Джонни Д,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/1/6/5127610/74297a40411cbdeff446da40f799095a.jpg,https://www.kinoafisha.info/trailers/5630fb314984e1ab12662de30d1b6d67/
Короли улиц,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/2/0/4658026/ac5bef2561cf6bc5c698306cd350280f.jpg,https://www.kinoafisha.info/trailers/5000b63e244cca2b05d62f2adececaa8/
"Значит, война",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/7/0/8101079/064fdbfa6d01d361bd45c47f71e5d62f.jpg,https://www.kinoafisha.info/trailers/35f119597e32812aea0445da1a9c67cb/
День независимости,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/4/4/5056445/bc2f08b5d6922772e4d9afe1a4926e8f.jpg,
Шпион,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/3/3/8162330/998a2deff3fbd27089b09558d5695eed.jpg,https://www.kinoafisha.info/trailers/8cacd9921dda99ab66cdd276f5151fff/
Кролик Питер,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/9/3/8330397/31def6b417dc8ef49cfb9ff3124fcaf0.jpeg,https://www.kinoafisha.info/trailers/42dcd559b4d7e16490819a6d49c53925/
Мадагаскар,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/7/8/274879/52dfa96d7cfc865ffe579fb2a15aeb10.jpg,
Во власти стихии,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/0/2/8354204/fa49860db88a960bd9e46fc23fe2f205.jpeg,https://www.kinoafisha.info/trailers/a9e05e150f9e12e87988eb9c9fcece16/
Голодные игры,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/3/1/8115135/75f39ad0e5c7f088e01b2eb6cab41bf1.jpg,https://www.kinoafisha.info/trailers/686f4128914155e294bd6369115e3de4/
Оно приходит за тобой,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/0/6/8174608/911e3ef8c40973be9b34fd43509241ba.jpg,https://www.kinoafisha.info/trailers/5120d927305cfb7884ac7dde141f0a66/
Астерикс и тайное зелье,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/5/4/8330455/63901c11f0c31cc7059ef9ff01ea778a.jpeg,https://www.kinoafisha.info/trailers/557772ed5ef44865208169e6d4205513/
Неудержимые 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/6/1/8119166/296ba2d63be18bf419e0113f7314d7cb.jpg,https://www.kinoafisha.info/trailers/55e38c9f399d7cfb3c11335e30b11fbd/
Счастливчик Гилмор,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/5/3/5206356/1d7616cb24ffa4ed1ee00497d04efa12.jpg,
Аллея кошмаров,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/1/9/8356915/6e0550112a23648f0f6f10e513a7acee.jpg,https://www.kinoafisha.info/trailers/e26d00a41940a57ac2034da87d77862a/
Не/смотря ни на что,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/9/8/8327898/3664b22f4b340cde679c29df931f9b57.jpeg,https://www.kinoafisha.info/trailers/79acf99625acec36b26cf5beb3359c19/
